file_id,subset_id,relative_file_path,rpm_mean,torque_mean_nm,rpm_bin,torque_bin,stratum,split,split_version,random_seed
A-0564,A_full_set,dataset/audio/A_full_set/565_Engine-A.wav,6578.156093917888,108.55453542900602,3,2,R3_T2,validation,SPLIT-001,42
A-0565,A_full_set,dataset/audio/A_full_set/566_Engine-A.wav,2182.5923418287985,-74.51425624733695,1,0,R1_T0,validation,SPLIT-001,42
A-0566,A_full_set,dataset/audio/A_full_set/567_Engine-A.wav,3442.744368783181,-75.83707582013717,2,0,R2_T0,validation,SPLIT-001,42
A-0567,A_full_set,dataset/audio/A_full_set/568_Engine-A.wav,2389.648706803154,87.07733790079753,1,2,R1_T2,validation,SPLIT-001,42
A-0568,A_full_set,dataset/audio/A_full_set/569_Engine-A.wav,1953.4232525557225,290.8412496104648,1,3,R1_T3,train,SPLIT-001,42
A-0569,A_full_set,dataset/audio/A_full_set/570_Engine-A.wav,4163.40929046879,-11.407222541044074,2,1,R2_T1,test,SPLIT-001,42
A-0570,A_full_set,dataset/audio/A_full_set/571_Engine-A.wav,6741.456855498746,452.91203010975,3,3,R3_T3,test,SPLIT-001,42
A-0571,A_full_set,dataset/audio/A_full_set/572_Engine-A.wav,1156.4546409338147,13.37305596204308,0,1,R0_T1,validation,SPLIT-001,42
A-0572,A_full_set,dataset/audio/A_full_set/573_Engine-A.wav,4197.98018602821,229.94778842460815,2,3,R2_T3,train,SPLIT-001,42
A-0573,A_full_set,dataset/audio/A_full_set/574_Engine-A.wav,3538.5249476445724,334.72474255859044,2,3,R2_T3,validation,SPLIT-001,42
A-0574,A_full_set,dataset/audio/A_full_set/575_Engine-A.wav,1168.089257217035,26.300178620873428,0,1,R0_T1,train,SPLIT-001,42
A-0575,A_full_set,dataset/audio/A_full_set/576_Engine-A.wav,5140.676139169916,35.52321555491709,3,1,R3_T1,train,SPLIT-001,42
A-0576,A_full_set,dataset/audio/A_full_set/577_Engine-A.wav,3306.108766261155,107.72093496348477,2,2,R2_T2,train,SPLIT-001,42
A-0577,A_full_set,dataset/audio/A_full_set/578_Engine-A.wav,1080.675785715987,36.005572962567086,0,1,R0_T1,test,SPLIT-001,42
A-0578,A_full_set,dataset/audio/A_full_set/579_Engine-A.wav,2865.0802110914938,-71.34012723679788,1,0,R1_T0,train,SPLIT-001,42
A-0579,A_full_set,dataset/audio/A_full_set/580_Engine-A.wav,1076.1035061141015,-6.790282138317904,0,1,R0_T1,test,SPLIT-001,42
A-0580,A_full_set,dataset/audio/A_full_set/581_Engine-A.wav,5963.147431477163,116.22524051105276,3,2,R3_T2,train,SPLIT-001,42
A-0581,A_full_set,dataset/audio/A_full_set/582_Engine-A.wav,1811.800221662512,447.2061412554261,1,3,R1_T3,test,SPLIT-001,42
A-0582,A_full_set,dataset/audio/A_full_set/583_Engine-A.wav,4205.914876777628,328.7079910857245,2,3,R2_T3,train,SPLIT-001,42
A-0583,A_full_set,dataset/audio/A_full_set/584_Engine-A.wav,3009.2477183354904,395.3908533132496,2,3,R2_T3,train,SPLIT-001,42
A-0584,A_full_set,dataset/audio/A_full_set/585_Engine-A.wav,5712.799516347078,340.46269000113546,3,3,R3_T3,train,SPLIT-001,42
A-0585,A_full_set,dataset/audio/A_full_set/586_Engine-A.wav,2614.1638680848328,252.00002463529427,1,3,R1_T3,train,SPLIT-001,42
A-0586,A_full_set,dataset/audio/A_full_set/587_Engine-A.wav,2397.0117716234586,338.2657461600652,1,3,R1_T3,test,SPLIT-001,42
A-0587,A_full_set,dataset/audio/A_full_set/588_Engine-A.wav,4035.037447508112,93.7499448471276,2,2,R2_T2,train,SPLIT-001,42
A-0588,A_full_set,dataset/audio/A_full_set/589_Engine-A.wav,3889.646289277529,220.13694515073203,2,2,R2_T2,train,SPLIT-001,42
A-0589,A_full_set,dataset/audio/A_full_set/590_Engine-A.wav,1448.1935316954202,-64.55570313988662,0,0,R0_T0,validation,SPLIT-001,42
A-0590,A_full_set,dataset/audio/A_full_set/591_Engine-A.wav,5256.422344714322,-84.90266986009551,3,0,R3_T0,train,SPLIT-001,42
A-0591,A_full_set,dataset/audio/A_full_set/592_Engine-A.wav,5017.548911552119,-79.97882538048556,3,0,R3_T0,train,SPLIT-001,42
A-0592,A_full_set,dataset/audio/A_full_set/593_Engine-A.wav,2400.498343791711,323.82393027943,1,3,R1_T3,train,SPLIT-001,42
A-0593,A_full_set,dataset/audio/A_full_set/594_Engine-A.wav,3930.527829736229,280.2053980323357,2,3,R2_T3,train,SPLIT-001,42
A-0594,A_full_set,dataset/audio/A_full_set/595_Engine-A.wav,2369.5870598480305,-20.609829031678075,1,1,R1_T1,train,SPLIT-001,42
A-0595,A_full_set,dataset/audio/A_full_set/596_Engine-A.wav,3021.3855433270214,201.5265153094036,2,2,R2_T2,train,SPLIT-001,42
A-0596,A_full_set,dataset/audio/A_full_set/597_Engine-A.wav,2078.380179986721,165.97645684632505,1,2,R1_T2,train,SPLIT-001,42
A-0597,A_full_set,dataset/audio/A_full_set/598_Engine-A.wav,5733.179864702654,37.30908970608086,3,1,R3_T1,train,SPLIT-001,42
A-0598,A_full_set,dataset/audio/A_full_set/599_Engine-A.wav,3675.40841503195,-84.77373484996599,2,0,R2_T0,train,SPLIT-001,42
A-0599,A_full_set,dataset/audio/A_full_set/600_Engine-A.wav,2107.9625680096565,449.2530675516242,1,3,R1_T3,train,SPLIT-001,42
A-0600,A_full_set,dataset/audio/A_full_set/601_Engine-A.wav,1649.7569372175392,66.49159296981645,0,2,R0_T2,train,SPLIT-001,42
A-0601,A_full_set,dataset/audio/A_full_set/602_Engine-A.wav,2113.8549703777103,695.7892641402925,1,3,R1_T3,train,SPLIT-001,42
A-0602,A_full_set,dataset/audio/A_full_set/603_Engine-A.wav,2091.761581296844,-31.24212518294006,1,0,R1_T0,train,SPLIT-001,42
A-0603,A_full_set,dataset/audio/A_full_set/604_Engine-A.wav,2700.142882122257,-55.29851701524522,1,0,R1_T0,validation,SPLIT-001,42
A-0604,A_full_set,dataset/audio/A_full_set/605_Engine-A.wav,2723.242317561777,694.6790327598441,1,3,R1_T3,validation,SPLIT-001,42
A-0605,A_full_set,dataset/audio/A_full_set/606_Engine-A.wav,4459.057958399663,258.0856854146947,2,3,R2_T3,train,SPLIT-001,42
A-0606,A_full_set,dataset/audio/A_full_set/607_Engine-A.wav,2782.975090874566,-71.60093653815872,1,0,R1_T0,train,SPLIT-001,42
A-0607,A_full_set,dataset/audio/A_full_set/608_Engine-A.wav,1805.022905769962,-24.376248329937816,1,0,R1_T0,test,SPLIT-001,42
A-0608,A_full_set,dataset/audio/A_full_set/609_Engine-A.wav,2582.9469959910325,-46.64972253608187,1,0,R1_T0,test,SPLIT-001,42
A-0609,A_full_set,dataset/audio/A_full_set/610_Engine-A.wav,4533.345983989203,163.0297610415748,3,2,R3_T2,train,SPLIT-001,42
A-0610,A_full_set,dataset/audio/A_full_set/611_Engine-A.wav,1376.242829402934,-76.641287713193,0,0,R0_T0,train,SPLIT-001,42
A-0611,A_full_set,dataset/audio/A_full_set/612_Engine-A.wav,4229.668892191317,157.2857292112476,2,2,R2_T2,train,SPLIT-001,42
A-0612,A_full_set,dataset/audio/A_full_set/613_Engine-A.wav,2997.5451312782266,198.2235938913485,2,2,R2_T2,train,SPLIT-001,42
A-0613,A_full_set,dataset/audio/A_full_set/614_Engine-A.wav,803.9410392120278,28.457724149957254,0,1,R0_T1,train,SPLIT-001,42
A-0614,A_full_set,dataset/audio/A_full_set/615_Engine-A.wav,1778.7747246140063,8.344823118793933,0,1,R0_T1,train,SPLIT-001,42
A-0615,A_full_set,dataset/audio/A_full_set/616_Engine-A.wav,3873.121395239381,-9.96824882490218,2,1,R2_T1,validation,SPLIT-001,42
A-0616,A_full_set,dataset/audio/A_full_set/617_Engine-A.wav,5503.539956359036,325.4933320539108,3,3,R3_T3,validation,SPLIT-001,42
A-0617,A_full_set,dataset/audio/A_full_set/618_Engine-A.wav,1968.0941341369128,-28.668275228360805,1,0,R1_T0,test,SPLIT-001,42
A-0618,A_full_set,dataset/audio/A_full_set/619_Engine-A.wav,1809.2631191464525,335.08513728577884,1,3,R1_T3,train,SPLIT-001,42
A-0619,A_full_set,dataset/audio/A_full_set/620_Engine-A.wav,1999.2317018793203,-27.231622866498743,1,0,R1_T0,train,SPLIT-001,42
A-0620,A_full_set,dataset/audio/A_full_set/621_Engine-A.wav,1197.33682382972,-9.928169990739514,0,1,R0_T1,train,SPLIT-001,42
A-0621,A_full_set,dataset/audio/A_full_set/622_Engine-A.wav,4557.47627527087,-73.69610959598366,3,0,R3_T0,test,SPLIT-001,42
A-0622,A_full_set,dataset/audio/A_full_set/623_Engine-A.wav,4824.830770370162,450.2617060159021,3,3,R3_T3,train,SPLIT-001,42
A-0623,A_full_set,dataset/audio/A_full_set/624_Engine-A.wav,1035.276063657764,-6.573680235661345,0,1,R0_T1,train,SPLIT-001,42
A-0624,A_full_set,dataset/audio/A_full_set/625_Engine-A.wav,2557.86699089078,356.37638021510656,1,3,R1_T3,train,SPLIT-001,42
A-0625,A_full_set,dataset/audio/A_full_set/626_Engine-A.wav,1247.9883690190509,13.401682370400364,0,1,R0_T1,train,SPLIT-001,42
A-0626,A_full_set,dataset/audio/A_full_set/627_Engine-A.wav,1042.9437515253055,44.84600802222808,0,1,R0_T1,train,SPLIT-001,42
A-0627,A_full_set,dataset/audio/A_full_set/628_Engine-A.wav,1181.8402009730291,-8.624473863308973,0,1,R0_T1,train,SPLIT-001,42
A-0628,A_full_set,dataset/audio/A_full_set/629_Engine-A.wav,2222.5661213158915,-75.7573698400482,1,0,R1_T0,validation,SPLIT-001,42
A-0629,A_full_set,dataset/audio/A_full_set/630_Engine-A.wav,4525.276060074063,26.914783579818277,3,1,R3_T1,train,SPLIT-001,42
A-0630,A_full_set,dataset/audio/A_full_set/631_Engine-A.wav,2251.0669790955417,-68.76529548872455,1,0,R1_T0,train,SPLIT-001,42
A-0631,A_full_set,dataset/audio/A_full_set/632_Engine-A.wav,1344.8915771029506,109.5109654765142,0,2,R0_T2,validation,SPLIT-001,42
A-0632,A_full_set,dataset/audio/A_full_set/633_Engine-A.wav,1201.7758640816542,-34.02835241178187,0,0,R0_T0,train,SPLIT-001,42
A-0633,A_full_set,dataset/audio/A_full_set/634_Engine-A.wav,3006.991051858471,330.0955847746903,2,3,R2_T3,validation,SPLIT-001,42
A-0634,A_full_set,dataset/audio/A_full_set/635_Engine-A.wav,2344.2875978423326,207.1194229539494,1,2,R1_T2,validation,SPLIT-001,42
A-0635,A_full_set,dataset/audio/A_full_set/636_Engine-A.wav,6335.846256772313,448.9884208648577,3,3,R3_T3,train,SPLIT-001,42
A-0636,A_full_set,dataset/audio/A_full_set/637_Engine-A.wav,4355.261093066409,695.2903916438421,2,3,R2_T3,train,SPLIT-001,42
A-0637,A_full_set,dataset/audio/A_full_set/638_Engine-A.wav,2846.249057800789,-71.10829748758455,1,0,R1_T0,train,SPLIT-001,42
A-0638,A_full_set,dataset/audio/A_full_set/639_Engine-A.wav,5092.50214997992,162.0675850948344,3,2,R3_T2,train,SPLIT-001,42
A-0639,A_full_set,dataset/audio/A_full_set/640_Engine-A.wav,946.3954303970784,-6.727337312838199,0,1,R0_T1,train,SPLIT-001,42
A-0640,A_full_set,dataset/audio/A_full_set/641_Engine-A.wav,5097.887218595745,-82.18111554701964,3,0,R3_T0,test,SPLIT-001,42
A-0641,A_full_set,dataset/audio/A_full_set/642_Engine-A.wav,6518.719304092531,161.73703573583586,3,2,R3_T2,train,SPLIT-001,42
A-0642,A_full_set,dataset/audio/A_full_set/643_Engine-A.wav,1775.918362617493,10.66278009414673,0,1,R0_T1,test,SPLIT-001,42
A-0643,A_full_set,dataset/audio/A_full_set/644_Engine-A.wav,738.5591648379392,-6.5931677161135775,0,1,R0_T1,train,SPLIT-001,42
A-0644,A_full_set,dataset/audio/A_full_set/645_Engine-A.wav,4521.8460853183815,461.1081193649995,3,3,R3_T3,train,SPLIT-001,42
A-0645,A_full_set,dataset/audio/A_full_set/646_Engine-A.wav,728.4061023234848,-6.889053821090198,0,1,R0_T1,train,SPLIT-001,42
A-0646,A_full_set,dataset/audio/A_full_set/647_Engine-A.wav,2691.856969907446,188.2484031796771,1,2,R1_T2,train,SPLIT-001,42
A-0647,A_full_set,dataset/audio/A_full_set/648_Engine-A.wav,2116.1301207090137,164.03173503513904,1,2,R1_T2,train,SPLIT-001,42
A-0648,A_full_set,dataset/audio/A_full_set/649_Engine-A.wav,5125.0754951709705,32.3385298852959,3,1,R3_T1,train,SPLIT-001,42
A-0649,A_full_set,dataset/audio/A_full_set/650_Engine-A.wav,963.5614245998702,-6.265196068521464,0,1,R0_T1,train,SPLIT-001,42
A-0650,A_full_set,dataset/audio/A_full_set/651_Engine-A.wav,1502.3568688247458,59.66814708579314,0,1,R0_T1,validation,SPLIT-001,42
A-0651,A_full_set,dataset/audio/A_full_set/652_Engine-A.wav,952.6845668389544,18.758109333069346,0,1,R0_T1,train,SPLIT-001,42
A-0652,A_full_set,dataset/audio/A_full_set/653_Engine-A.wav,5213.4998977991945,426.0883624896125,3,3,R3_T3,validation,SPLIT-001,42
A-0653,A_full_set,dataset/audio/A_full_set/654_Engine-A.wav,5732.411451262187,132.5136747592833,3,2,R3_T2,test,SPLIT-001,42
A-0654,A_full_set,dataset/audio/A_full_set/655_Engine-A.wav,2244.365686452809,191.3104532340032,1,2,R1_T2,validation,SPLIT-001,42
A-0655,A_full_set,dataset/audio/A_full_set/656_Engine-A.wav,1088.9012373533824,-2.33472001632588,0,1,R0_T1,train,SPLIT-001,42
A-0656,A_full_set,dataset/audio/A_full_set/657_Engine-A.wav,1499.6210582748445,15.613599506790989,0,1,R0_T1,validation,SPLIT-001,42
A-0657,A_full_set,dataset/audio/A_full_set/658_Engine-A.wav,1948.9456018538533,74.04822634168691,1,2,R1_T2,test,SPLIT-001,42
A-0658,A_full_set,dataset/audio/A_full_set/659_Engine-A.wav,1343.0218242844594,52.11578548126001,0,1,R0_T1,validation,SPLIT-001,42
A-0659,A_full_set,dataset/audio/A_full_set/660_Engine-A.wav,3313.109780391704,-58.92000492995347,2,0,R2_T0,train,SPLIT-001,42
A-0660,A_full_set,dataset/audio/A_full_set/661_Engine-A.wav,3611.724637212797,-57.65548847379728,2,0,R2_T0,train,SPLIT-001,42
A-0661,A_full_set,dataset/audio/A_full_set/662_Engine-A.wav,1346.9715128746136,-15.002479036326008,0,1,R0_T1,train,SPLIT-001,42
A-0662,A_full_set,dataset/audio/A_full_set/663_Engine-A.wav,6552.689266139274,-14.178526718391398,3,1,R3_T1,train,SPLIT-001,42
A-0663,A_full_set,dataset/audio/A_full_set/664_Engine-A.wav,2010.346919734304,245.3399271564432,1,3,R1_T3,train,SPLIT-001,42
A-0664,A_full_set,dataset/audio/A_full_set/665_Engine-A.wav,1537.773480195663,-59.58547023576773,0,0,R0_T0,train,SPLIT-001,42
A-0665,A_full_set,dataset/audio/A_full_set/666_Engine-A.wav,1368.027572321698,131.38732569004463,0,2,R0_T2,train,SPLIT-001,42
A-0666,A_full_set,dataset/audio/A_full_set/667_Engine-A.wav,1815.588925749768,167.50137913753906,1,2,R1_T2,train,SPLIT-001,42
A-0667,A_full_set,dataset/audio/A_full_set/668_Engine-A.wav,1450.4571470141734,-76.77898014140969,0,0,R0_T0,train,SPLIT-001,42
A-0668,A_full_set,dataset/audio/A_full_set/669_Engine-A.wav,1200.6491392791152,96.25928614564792,0,2,R0_T2,train,SPLIT-001,42
A-0669,A_full_set,dataset/audio/A_full_set/670_Engine-A.wav,4461.597777203302,-13.162846558660434,2,1,R2_T1,validation,SPLIT-001,42
A-0670,A_full_set,dataset/audio/A_full_set/671_Engine-A.wav,3710.551106315964,338.76553326118284,2,3,R2_T3,train,SPLIT-001,42
A-0671,A_full_set,dataset/audio/A_full_set/672_Engine-A.wav,3164.096865356776,264.3316078702932,2,3,R2_T3,train,SPLIT-001,42
A-0672,A_full_set,dataset/audio/A_full_set/673_Engine-A.wav,3691.244095903102,329.7531939974322,2,3,R2_T3,train,SPLIT-001,42
A-0673,A_full_set,dataset/audio/A_full_set/674_Engine-A.wav,5154.239024444001,-95.75261511453768,3,0,R3_T0,train,SPLIT-001,42
A-0674,A_full_set,dataset/audio/A_full_set/675_Engine-A.wav,2053.598419437564,167.3102269780022,1,2,R1_T2,train,SPLIT-001,42
A-0675,A_full_set,dataset/audio/A_full_set/676_Engine-A.wav,4847.0705669963045,162.6827729966693,3,2,R3_T2,train,SPLIT-001,42
A-0676,A_full_set,dataset/audio/A_full_set/677_Engine-A.wav,2570.977950677639,64.23109406055151,1,1,R1_T1,train,SPLIT-001,42
A-0677,A_full_set,dataset/audio/A_full_set/678_Engine-A.wav,5124.162250751425,318.9710640467059,3,3,R3_T3,train,SPLIT-001,42
A-0678,A_full_set,dataset/audio/A_full_set/679_Engine-A.wav,5748.917017802824,450.5175415157423,3,3,R3_T3,train,SPLIT-001,42
A-0679,A_full_set,dataset/audio/A_full_set/680_Engine-A.wav,3316.314785040416,327.6621775501398,2,3,R2_T3,train,SPLIT-001,42
A-0680,A_full_set,dataset/audio/A_full_set/681_Engine-A.wav,1515.47154545784,499.1007631421089,0,3,R0_T3,test,SPLIT-001,42
A-0681,A_full_set,dataset/audio/A_full_set/682_Engine-A.wav,1196.3491135882953,54.510945010752906,0,1,R0_T1,train,SPLIT-001,42
A-0682,A_full_set,dataset/audio/A_full_set/683_Engine-A.wav,2830.4296204049424,130.73793797485305,1,2,R1_T2,train,SPLIT-001,42
A-0683,A_full_set,dataset/audio/A_full_set/684_Engine-A.wav,5743.486949744909,-36.76438111922928,3,0,R3_T0,validation,SPLIT-001,42
A-0684,A_full_set,dataset/audio/A_full_set/685_Engine-A.wav,5022.779033112978,-80.43157319066324,3,0,R3_T0,train,SPLIT-001,42
A-0685,A_full_set,dataset/audio/A_full_set/686_Engine-A.wav,3637.5782560849902,169.22242627234317,2,2,R2_T2,train,SPLIT-001,42
A-0686,A_full_set,dataset/audio/A_full_set/687_Engine-A.wav,6367.29667609251,-99.25678229030174,3,0,R3_T0,train,SPLIT-001,42
A-0687,A_full_set,dataset/audio/A_full_set/688_Engine-A.wav,951.9263628201606,-7.085847243284568,0,1,R0_T1,validation,SPLIT-001,42
A-0688,A_full_set,dataset/audio/A_full_set/689_Engine-A.wav,4500.188165370042,391.4490858455338,3,3,R3_T3,test,SPLIT-001,42
A-0689,A_full_set,dataset/audio/A_full_set/690_Engine-A.wav,2664.8086821806787,-53.924902577387286,1,0,R1_T0,test,SPLIT-001,42
A-0690,A_full_set,dataset/audio/A_full_set/691_Engine-A.wav,4395.80692094839,85.23954779151978,2,2,R2_T2,train,SPLIT-001,42
A-0691,A_full_set,dataset/audio/A_full_set/692_Engine-A.wav,1931.864503793277,-22.322763582555257,1,0,R1_T0,validation,SPLIT-001,42
A-0692,A_full_set,dataset/audio/A_full_set/693_Engine-A.wav,6055.806488971039,159.38169134329564,3,2,R3_T2,train,SPLIT-001,42
A-0693,A_full_set,dataset/audio/A_full_set/694_Engine-A.wav,3580.4420311877416,111.19682784429628,2,2,R2_T2,train,SPLIT-001,42
A-0694,A_full_set,dataset/audio/A_full_set/695_Engine-A.wav,5116.836730479323,453.6498841681472,3,3,R3_T3,train,SPLIT-001,42
A-0695,A_full_set,dataset/audio/A_full_set/696_Engine-A.wav,1403.8420705614374,-50.54962747465304,0,0,R0_T0,train,SPLIT-001,42
A-0696,A_full_set,dataset/audio/A_full_set/697_Engine-A.wav,4213.7238875001485,325.6825773528884,2,3,R2_T3,train,SPLIT-001,42
A-0697,A_full_set,dataset/audio/A_full_set/698_Engine-A.wav,1513.501427791737,387.6610147702443,0,3,R0_T3,train,SPLIT-001,42
A-0698,A_full_set,dataset/audio/A_full_set/699_Engine-A.wav,3063.816503716032,260.0572392740224,2,3,R2_T3,train,SPLIT-001,42
A-0699,A_full_set,dataset/audio/A_full_set/700_Engine-A.wav,6966.993891144141,109.47199205949876,3,2,R3_T2,test,SPLIT-001,42
A-0700,A_full_set,dataset/audio/A_full_set/701_Engine-A.wav,2065.493698947152,166.49904256267598,1,2,R1_T2,train,SPLIT-001,42
A-0701,A_full_set,dataset/audio/A_full_set/702_Engine-A.wav,3176.066918101737,496.1100115168708,2,3,R2_T3,train,SPLIT-001,42
A-0702,A_full_set,dataset/audio/A_full_set/703_Engine-A.wav,2711.105212450974,320.1646117109155,1,3,R1_T3,test,SPLIT-001,42
A-0703,A_full_set,dataset/audio/A_full_set/704_Engine-A.wav,1044.8501485303916,-6.6032052150786535,0,1,R0_T1,train,SPLIT-001,42
A-0704,A_full_set,dataset/audio/A_full_set/705_Engine-A.wav,4636.977789653995,530.348050600791,3,3,R3_T3,train,SPLIT-001,42
A-0705,A_full_set,dataset/audio/A_full_set/706_Engine-A.wav,3129.759877936304,172.32311290131028,2,2,R2_T2,validation,SPLIT-001,42
A-0706,A_full_set,dataset/audio/A_full_set/707_Engine-A.wav,3335.292901966953,-58.93747727722334,2,0,R2_T0,train,SPLIT-001,42
A-0707,A_full_set,dataset/audio/A_full_set/708_Engine-A.wav,2984.1568928747,165.85065815829972,1,2,R1_T2,test,SPLIT-001,42
A-0708,A_full_set,dataset/audio/A_full_set/709_Engine-A.wav,5250.857743984316,321.7620371996872,3,3,R3_T3,train,SPLIT-001,42
A-0709,A_full_set,dataset/audio/A_full_set/710_Engine-A.wav,4220.999386199348,453.9787724583918,2,3,R2_T3,test,SPLIT-001,42
A-0710,A_full_set,dataset/audio/A_full_set/711_Engine-A.wav,1375.3334112606722,-12.609768895921992,0,1,R0_T1,train,SPLIT-001,42
A-0711,A_full_set,dataset/audio/A_full_set/712_Engine-A.wav,4960.405950882247,-78.81162596911919,3,0,R3_T0,train,SPLIT-001,42
A-0712,A_full_set,dataset/audio/A_full_set/713_Engine-A.wav,6011.756926611529,455.0675052393507,3,3,R3_T3,train,SPLIT-001,42
A-0713,A_full_set,dataset/audio/A_full_set/714_Engine-A.wav,4595.995557728175,463.925251637694,3,3,R3_T3,train,SPLIT-001,42
A-0714,A_full_set,dataset/audio/A_full_set/715_Engine-A.wav,1805.2480873376696,163.6405228405464,1,2,R1_T2,train,SPLIT-001,42
A-0715,A_full_set,dataset/audio/A_full_set/716_Engine-A.wav,3251.2808202728024,173.834077064907,2,2,R2_T2,validation,SPLIT-001,42
A-0716,A_full_set,dataset/audio/A_full_set/717_Engine-A.wav,4796.242298747318,115.41084923605987,3,2,R3_T2,train,SPLIT-001,42
A-0717,A_full_set,dataset/audio/A_full_set/718_Engine-A.wav,5839.576589382761,-36.077246006911366,3,0,R3_T0,validation,SPLIT-001,42
A-0718,A_full_set,dataset/audio/A_full_set/719_Engine-A.wav,6128.67516618434,35.312183762630475,3,1,R3_T1,train,SPLIT-001,42
A-0719,A_full_set,dataset/audio/A_full_set/720_Engine-A.wav,2721.3806819140427,171.4632022413135,1,2,R1_T2,train,SPLIT-001,42
A-0720,A_full_set,dataset/audio/A_full_set/721_Engine-A.wav,2541.2274916320634,162.84350666573377,1,2,R1_T2,validation,SPLIT-001,42
A-0721,A_full_set,dataset/audio/A_full_set/722_Engine-A.wav,2473.92672355259,-42.68365684240491,1,0,R1_T0,test,SPLIT-001,42
A-0722,A_full_set,dataset/audio/A_full_set/723_Engine-A.wav,6673.920889758161,166.8298424982498,3,2,R3_T2,train,SPLIT-001,42
A-0723,A_full_set,dataset/audio/A_full_set/724_Engine-A.wav,1936.4158216853773,-28.41814852665433,1,0,R1_T0,train,SPLIT-001,42
A-0724,A_full_set,dataset/audio/A_full_set/725_Engine-A.wav,6234.393222157548,48.52857693101009,3,1,R3_T1,train,SPLIT-001,42
A-0725,A_full_set,dataset/audio/A_full_set/726_Engine-A.wav,3714.229250858793,-62.98499389069513,2,0,R2_T0,validation,SPLIT-001,42
A-0726,A_full_set,dataset/audio/A_full_set/727_Engine-A.wav,2105.647022578464,322.89170958716005,1,3,R1_T3,train,SPLIT-001,42
A-0727,A_full_set,dataset/audio/A_full_set/728_Engine-A.wav,1651.9438919394906,261.471641238837,0,3,R0_T3,validation,SPLIT-001,42
A-0728,A_full_set,dataset/audio/A_full_set/729_Engine-A.wav,1252.8990649918553,-5.292603924345518,0,1,R0_T1,train,SPLIT-001,42
A-0729,A_full_set,dataset/audio/A_full_set/730_Engine-A.wav,4061.3488701300894,452.067132655198,2,3,R2_T3,train,SPLIT-001,42
A-0730,A_full_set,dataset/audio/A_full_set/731_Engine-A.wav,1420.505761454099,-14.209172938897357,0,1,R0_T1,train,SPLIT-001,42
A-0731,A_full_set,dataset/audio/A_full_set/732_Engine-A.wav,2257.306444070832,-22.94107250046122,1,0,R1_T0,train,SPLIT-001,42
A-0732,A_full_set,dataset/audio/A_full_set/733_Engine-A.wav,2810.6801232025227,35.04493020737397,1,1,R1_T1,test,SPLIT-001,42
A-0733,A_full_set,dataset/audio/A_full_set/734_Engine-A.wav,1381.8259133232964,-12.910167053139952,0,1,R0_T1,train,SPLIT-001,42
A-0734,A_full_set,dataset/audio/A_full_set/735_Engine-A.wav,3923.063528808681,162.87497064155158,2,2,R2_T2,test,SPLIT-001,42
A-0735,A_full_set,dataset/audio/A_full_set/736_Engine-A.wav,5507.90344899909,191.0234666839848,3,2,R3_T2,train,SPLIT-001,42
A-0736,A_full_set,dataset/audio/A_full_set/737_Engine-A.wav,2527.1096304503235,321.8798743870846,1,3,R1_T3,train,SPLIT-001,42
A-0737,A_full_set,dataset/audio/A_full_set/738_Engine-A.wav,3890.89563974725,112.50573055334551,2,2,R2_T2,train,SPLIT-001,42
A-0738,A_full_set,dataset/audio/A_full_set/739_Engine-A.wav,1478.6785244618652,1.9253001432754808,0,1,R0_T1,validation,SPLIT-001,42
A-0739,A_full_set,dataset/audio/A_full_set/740_Engine-A.wav,1851.1830110213943,-27.931771368838263,1,0,R1_T0,train,SPLIT-001,42
A-0740,A_full_set,dataset/audio/A_full_set/741_Engine-A.wav,2329.5330807445494,26.752831477136795,1,1,R1_T1,validation,SPLIT-001,42
A-0741,A_full_set,dataset/audio/A_full_set/742_Engine-A.wav,1549.2459589226785,-20.38947139005997,0,1,R0_T1,validation,SPLIT-001,42
A-0742,A_full_set,dataset/audio/A_full_set/743_Engine-A.wav,6595.045700394359,108.94759950602626,3,2,R3_T2,train,SPLIT-001,42
A-0743,A_full_set,dataset/audio/A_full_set/744_Engine-A.wav,775.7370118945287,20.489797161074144,0,1,R0_T1,train,SPLIT-001,42
A-0744,A_full_set,dataset/audio/A_full_set/745_Engine-A.wav,6611.518476612014,213.6892866054584,3,2,R3_T2,test,SPLIT-001,42
A-0745,A_full_set,dataset/audio/A_full_set/746_Engine-A.wav,3393.124677042974,211.94439544264216,2,2,R2_T2,validation,SPLIT-001,42
A-0746,A_full_set,dataset/audio/A_full_set/747_Engine-A.wav,2112.5382772220178,164.84356272984022,1,2,R1_T2,train,SPLIT-001,42
A-0747,A_full_set,dataset/audio/A_full_set/748_Engine-A.wav,4804.353629748027,229.8016102578905,3,3,R3_T3,train,SPLIT-001,42
A-0748,A_full_set,dataset/audio/A_full_set/749_Engine-A.wav,3889.6688620863592,171.75071685354715,2,2,R2_T2,train,SPLIT-001,42
A-0749,A_full_set,dataset/audio/A_full_set/750_Engine-A.wav,6362.74916196395,163.07188764602722,3,2,R3_T2,test,SPLIT-001,42
A-0750,A_full_set,dataset/audio/A_full_set/751_Engine-A.wav,1242.3406254631393,2.2663713987603744,0,1,R0_T1,train,SPLIT-001,42
A-0751,A_full_set,dataset/audio/A_full_set/752_Engine-A.wav,905.7881572459004,-8.014140742840153,0,1,R0_T1,train,SPLIT-001,42
